,headline,entity,majority_label
690,"Trump Administration Considers 14,000 More Troops for Mideast",Trump,neutr
691,Trump Administration Asks Supreme Court to Reinstate Blocked Executions,Trump,neutr
692,Republican Fervor Ebbs for Offshore Drilling,Republicans,neutr
693,"A Tight Job Market Insulates a Slowing Economy-and Perhaps Trump, Too",Trump,neg
694,"Florida man who drove van into GOP tent didn’t like Trump, says ‘someone had to take a stand’: arrest report",Trump,neutr
695,"PAYBACK: Trump Wrecks U.S. Attorney Who Indicted Stone, Manafort, Flynn",Trump,neg
696,Bernie Sanders doesn’t see a future for pro-lifers in the Democratic Party: 'Being pro-choice is an absolutely essential part of being a Democrat' (VIDEO) - True Pundit,Sanders,neutr
697,DOJ Has ‘Established An Intake Process’ To Review Biden-Ukraine Info From Giuliani,Biden,neg
698,Gov. Newsom Calls California ‘the Most Un-Trump State in America’ (VIDEO),Trump,neg
699,"Asked Who’d Be Her V.P., Warren Sneers That Pence Is A ‘Dog’",Warren,neutr
700,Report: Trump Administration Has Removed 70 Obama Holdovers at NSC,Trump,neutr
701,"FBI probing Joe, Hunter Biden corruption? ‘We do not talk about open investigations’ (VIDEO)",Biden,neg
702,Florida man accused of driving van into Trump-supporters' tent reportedly smiles while entering court,Trump,neg
703,WATCH: Warren Suggests Blacks Only Matter To Democrats During Elections,Warren,neg
704,Republicans raise $117 million throughout Trump’s impeachment,Trump,neutr
705,Pete Buttigieg Argues for End of Electoral College After Iowa ‘Victory’ Without Popular Vote,Buttigieg,neutr
706,"Sanders once said he didn't mind being called 'a communist,' was investigated by FBI",Sanders,neutr
707,GOP candidate Kimberly Klacik believes she can flip Elijah Cummings' Baltimore district,GOP,pos
708,Rudy Giuliani Claims He’s Found ‘Smoking Gun’ On Hunter Biden,Biden,neg
709,Biden bus breaks down in New Hampshire,Biden,neutr
710,VA Democrats Pass Bill Making Suppressor Possession a Felony,Democrats,neutr
711,"WATCH: Joe Biden Loses It Attacks ""Dog Faced"" Female Voter in Bizarre & Beyond Disturbing Rant",Biden,neg
712,Sanders: The United States Is a ‘Racist Society’ (VIDEO),Sanders,neg
713,"'It was all bulls**t': Trump hits Romney, Democrats, and Russia probe in post-acquittal victory speech (VIDEO)",Democrats,neg
714,WATCH: Chris Matthews Compares GOP Applause During SOTU to North Koreans Praising Dear Leader,GOP,neg
715,"A really good week for President Trump keeps getting better: 225,000 jobs added in January, crushing estimates",Trump,pos
716,"Joy Behar, Furious Over Acquittal, Says Trump’s ‘Winning’: ‘He’s Made Me Crazy!’ (VIDEO)",Trump,neg
717,WATCH: Joe Biden stops Democratic debate to ask audience to stand and applaud for impeachment witness fired by Trump,Biden,pos
718,"Man Deliberately Rams Vehicle Into GOP Tent Full Of Volunteers, Trump Responds",GOP,neutr
719,"Trump Continues To Clean House, Fires Ambassador Gordon Sondland",Trump,neutr
720,POLL: 62% of NH Dems prefer meteor strike ‘extinguishing all human life’ to Trump re-election!,Trump,neg
721,Pete Buttigieg Refuses to Answer Half of NYT Foreign Policy Survey,Buttigieg,neg
722,"WATCH: Bernie, Buttigieg, Biden Lash Out At Trump For Killing Top Terrorist Soleimani",Biden,neutr
723,MAYOR CHEAT Buttigieg campaign roasted for adding applause sound track to CNN town hall clips,Buttigieg,neg
724,Trump Administration Looking To Take Action Against Alexander Vindman,Trump,neutr
725,‘A little sedated’: Pelosi speculates Trump was drugged during SOTU,Trump,neg
726,FLASHBACK: Top Romney Advisor Served On Burisma’s Board With Hunter Biden,Biden,neutr
727,"Bloomberg Used Box to Boost Height as NYC Mayor, Documents Show",Bloomberg,neg
728,Tired of Winning? Donald Trump Breaks Obama Approval Record,Trump,pos
729,"WATCH: Pence Shreds Pelosi For Ripping Up Trump’s SOTU Speech, Makes Prediction",Trump,pos
730,Reporter Presses Pelosi About Ripping Up Trump’s Speech. Here’s Her Harsh Response.,Trump,neg
731,Republican Kevin McCarthy Rips Up Articles Of Impeachment: ‘Acquitted For Life’ (VIDEO),Republicans,neutr
732,IOWA RESULTS: Buttigieg (Kind of) Won. So Did Bernie. Warren Persisted. Biden Definitely Lost.,Biden,pos
733,"MSNBC Anchor Says Netanyahu is One of the World’s ‘Bad Guys,’ Puts Jewish Leader in List With Putin (VIDEO)",Putin,neg
734,WATCH: Warren Runs And Hides Behind Staffer After Being Caught Flying Private Plane,Warren,neg
735,WATCH: Biden blames Trump surrogates for botched Iowa caucus count,Trump,neg
736,Biden Threatens Lawsuit To Halt Release Of Real Iowa Caucus Results,Biden,neg
737,WATCH: Trump Won’t Shake Nancy Pelosi’s Hand at State of the Union,Trump,neg
738,"WATCH: Democrats Refuse To Celebrate Economic Success For Blacks, Latinos, Women, Asians",Democrats,neg
739,WATCH: Melania Trump Awards Rush Limbaugh Presidential Medal Of Freedom At Trump State Of The Union Address,Trump,neutr
740,"Trump's job approval rating rises to 49 percent amid impeachment, highest since taking office, Gallup says",Trump,pos
741,WATCH: Pelosi Violates Protocol By Refusing To Announce Trump Properly at SOTU Rips Up Speech,Trump,neg
742,"WATCH: Trump Breaks Pelosi Crazed House Speaker Snaps at State of the Union Address -- Mumbles, Twitches, Rips Up Speech, Rants In Series of Bizarre Videos - True Pundit",Trump,neutr
743,"Bloomberg ‘Fuming’ Over Trump’s Attacks On His Height, Already Has Revenge Plan, Report Says",Bloomberg,unk
744,John Kerry Endorses Biden to Fight Against ‘AR-16 with Long Clip’,Biden,pos
745,Buttigieg: 63 Million People Might Have Voted for Trump But All of Them Are Still Racist (VIDEO),Trump,neg
746,"Trump, in Super Bowl interview with Sean Hannity, predicts fall of Pelosi: 'Radical left is gonna take over'",Trump,neutr
747,Rep. Hakeem Jeffries Slams Trump’s Overtures to Ukraine: ‘America’s National Security is for Sale’ (VIDEO),Trump,neg
748,"Joe Biden Helped Launch Business for Son-in-Law from the Oval Office, Repeatedly Briefed Investors Privately",Biden,neg
749,Jill Biden: Donald Trump’s Attacks on My Kid Are ‘Disgraceful’,Biden,neg
750,Steve Hilton: Why is Trump hounded while Biden's alleged corruption gets a pass? The 'Swamp' knows,Trump,pos
751,"NOT OVER? Klobuchar Says Democrats Won’t Stop Fighting For Witnesses, Look To Extend Trial",Klobuchar,neutr
752,Florida considering a ban on sex-change surgeries for children Democrats opposed,Democrats,neutr
753,"Rand Paul urges Trump to take immediate action against John Bolton, revoke his security clearance",Trump,neutr
754,Washington Democrats Push Mandatory LGBTQ-Focused Sex Ed for Kindergartners,Democrats,neg
755,"DNC Members Discuss Changing Rules To Stop Sanders From Getting Nomination At Convention, Report Says",Sanders,neg
756,Former Dem Sen: Trump Acquittal Would Make Today ‘One of the Worst Days’ in History (VIDEO),Trump,neutr
757,House Democrats: Steele Dossier Was OK Because We ‘Purchased’ It,Democrats,neg
758,"Senate Votes Down Extra Impeachment Witnesses, Paves Way for Trump Acquittal",Trump,pos
759,Trump Takes Out Another Top Terrorist In The Middle East,Trump,neutr
760,GOP Opponent to Jeff Van Drew Avoids Primary Against the Dem-Turned-Republican by Switching Districts,Republicans,neutr
761,Dave Chappelle: 'I don’t look at Trump supporters as my enemy' (VIDEO),Trump,neutr
762,"MSNBC Contributor: If Trump Is Acquitted, He Will Shut Down Voting in California (VIDEO)",Trump,neg
763,"Trump Unveils Super Bowl Ad Touting US Economy: ‘Stronger, Safer, More Prosperous’ (VIDEO)",Trump,pos
764,Elizabeth Warren Made Millions Helping Corporations Evade Their Pension and Healthcare Obligations,Warren,neg
765,Report: The Ukraine Prosecutor Biden Got Fired Files Federal Paperwork Demanding Investigation Into Biden,Biden,neg
766,Kevin McCarthy Sets All-Time Annual Fundraising Record as GOP Embarks on Effort to Retake House Majority,GOP,pos
767,Alec Baldwin: Trump’s Impeachment Centers on a Hate Crime. He Hates the Constitution’,Trump,neg
768,Gabbard’s Lawyer Says Clinton Is Too ‘Intimated’ to Be Served Defamation Lawsuit: Report,Gabbard,neutr
769,"Bloomberg: Transgender Rights Should Include Federally Funded Sex Surgery, Housing Based on Gender Identity",Bloomberg,neutr
770,"CONFUSION: Biden says ‘got elected in 2012, 2010 or 13’ (VIDEO)",Biden,neg
771,Warren Can’t Name Any GOP Senate Colleagues With Character (VIDEO),Warren,neutr
772,Schiff Claims It’s Wrong for President to Investigate Rival - After Defending Obama Investigating Trump,Trump,neg
773,WATCH: CNN’s Don Lemon Responds to Criticism of Him Laughing at Joke About Trump Supporters,Trump,neutr
774,Chris Murphy: It’s ‘Possible’ Some Democrats Vote to Acquit Trump,Trump,pos
775,"EXCLUSIVE: FEDS Leak Explosive Details of Players in Massive Clinton Global Heist Biden's Implicated in ""Organized crime at the highest level""",Biden,neg
776,"Republican Senator Reportedly Mulling a Witness Swap, ‘One for One’ Deal in Impeachment Inquiry",Republicans,neg
777,"Hillary Clinton Feels the ‘Urge’ for Trump Re-Run, Says She Would Win",Trump,neutr
778,Pelosi: House Will Vote on Repealing Trump Travel Ban,Trump,neg
779,Trump Doesn’t Invite House Democrats to USMCA Signing Ceremony,Trump,neutr
780,Sanders Campaign Rocked Again: More Staff Caught Advocating Violence Against Opponents (VIDEO),Sanders,neg
781,BIDEN GETS TOUGH: Trump ‘going to understand what punches mean’ (VIDEO),Trump,neg
782,Romney Sides With Democrats: 'Very Likely I'll Be In Favor Of Witnesses',Democrats,neutr
783,Joe Biden Says Transgender Equality is the Civil Rights Issue of Our Time,Biden,pos
784,Biden Praises ‘Profound’ Question Comparing Trump’s Border Policies to Holocaust (VIDEO),Trump,neg
785,WATCH: Dershowitz calls out House Dems in Trump's Senate impeachment trial after Bolton shock waves,Trump,neutr
786,WATCH: Harvard Law Professor Dismantles Democrats’ Hopes Of Using Bolton Book To Convict Trump,Trump,neutr
787,"WATCH: CNN Mocks Trump Supporters As Stupid Rednecks Who Can’t Read, Spell",Trump,neg
788,MLK’s Niece Denounces Democrat For ‘Race Baiting’ Trump,Trump,neg
789,"Amid impeachment, Trump's approval rating climbs to highest levels of his presidency",Trump,pos
790,"Trump Says Lead Impeachment Democrat Schiff Has Not Paid ‘Price, Yet’",Trump,neg
791,"MSNBC: Schiff, impeachment managers mentioned Biden 168 times - in just one day (VIDEO)",Biden,neutr
792,Twitter Attaches Warning to Trump Campaign’s Pro-Life Video,Trump,neg
793,Tom Cotton Defends Trump’s Decision to Fire Ukrainian Ambassador: ‘Badmouthing’ Is a Good Reason to Fire Her (VIDEO),Trump,neutr
794,WATCH: George Stephanopoulos Makes Throat-Slitting Gesture to Cut Away from Trump Lawyer,Trump,neg
795,"Rudy Giuliani: ‘Joe Biden Is a Crook’ - ‘If We Can’t Prosecute Him, We Do Not Have Justice in America’",Biden,neg
796,"Adam Schiff: Remove Trump, Because He Didn’t Follow Talking Points",Trump,neg
797,Joe Biden: ‘We Don’t Need Standing Armies’ ‘We Should Be Helping’ Communist China (VIDEO),Biden,neutr
798,Steve Mnuchin Says He Will Listen to Greta Thunberg After She Gets an Economics Degree in College,Thunberg,neutr
799,"Schiff claims that if President Trump is not removed from office by impeachment, Americans can't trust the results of the 2020 election (VIDEO)",Trump,neg
800,"WATCH: Joe Biden Loses It Again -- Says Illegal Aliens Are ""More American"" Than You",Biden,neg
801,Elizabeth Warren pledges to fill at least half her Cabinet with women and 'non binary people',Warren,neutr
802,Pentagon to divert $3.8 billion from its budget to build more of Trump’s border barrier,Trump,neutr
803,Barr keeps giving Trump what he wanted,Trump,pos
804,"Bernie Sanders is powered by a loyal base, but results in Iowa and New Hampshire show the movement has limits",Sanders,pos
805,Trump renews his national emergency despite losing the primary rationale for it,Trump,neutr
806,"In a tweet, Trump again appears to leverage his office for his personal benefit",Trump,neg
807,"Joe and Jill Biden say attacks on Hunter are ""hurtful""",Biden,neutr
808,Trump suggests Roger Stone’s jury forewoman had ‘significant bias’,Trump,neutr
809,"On social media, Bloomberg and Trump are fighting two very different fights",Bloomberg,neutr
810,The challenge of Joe Biden’s message to black voters holding,Biden,neutr
811,Trump seeks to bend the executive branch as part of impeachment vendetta,Trump,neg
812,Warren strategizes on how to move ahead after tough finishes,Warren,neutr
813,Mike Bloomberg wins the Democratic spotlight and the derision of his rivals,Bloomberg,pos
814,The Democratic Party’s delegate math is about to get very complicated — and potentially problematic - The Washington Post,Democratic Party,neg
815,"In 2016, Trump constantly alleged that the Clintons improperly influenced the attorney general",Trump,neutr
816,Trump withdraws Treasury nomination of former U.S. attorney for D.C. Jessie K. Liu after criticism of her oversight of Mueller prosecutions,Trump,neutr
817,Joe Biden’s track record of lousy primary finishes just got a bit longer,Biden,neg
818,New Hampshire Democrats make up their minds at the last possible minute - The Washington Post,Democrats,neutr
819,"Elizabeth Warren Democratic candidate: Biography, issues, fundraising",Warren,neutr
820,Amy Klobuchar,Klobuchar,unk
821,Romney suggests Senate GOP has moved on following his vote to convict Trump,Trump,neg
822,"Joe Biden Democratic candidate: Biography, issues, fundraising",Biden,neutr
823,The Technology 202: 2020 Democrats get personal in Facebook ads ahead of New Hampshire primary - The Washington Post,Democrats,neutr
824,Trump and Democratic candidates struggle to rally behind budget vision as 2020 election nears,Trump,neutr
825,"Trump barges in on Democratic primary races, seeking to steal the spotlight",Trump,neg
826,Klobuchar gets a moment — and hopes she can make it last,Klobuchar,neutr
827,"As Buttigieg rises, so does the question of what it means to be mayor of a midsize city ",Buttigieg,pos
828,Billionaires Bloomberg and Steyer may be accelerating a Biden collapse,Biden,neutr
829,"The Technology 202: Democrats call for Facebook, Twitter to take down edited Nancy Pelosi video - The Washington Post",Democrats,neg
830,"Iowa Democratic Party projects Pete Buttigieg the winner of the delegate race, with Bernie Sanders preparing a challenge - The Washington Post",Democratic Party,pos
831,"Top Democrats turn on each other after Iowa, complicating the party’s chances against Trump",Trump,neg
832,Sanders and Buttigieg fight for different New Hampshire voters.,Buttigieg,neutr
833,"In tweetstorm, Trump likens himself to a king, shares mayor bathroom audio",Trump,neutr
834,"In Iowa’s Obama-Trump counties, Democrats didn’t turn out",Trump,neutr
835,"Buttigieg responds to Biden’s Obama jab: ‘I’m not, and neither is he’",Biden,neutr
836,"Trump fires Gordon Sondland, the second impeachment witness to be removed from his post Friday",Trump,neg
837,Trump hasn’t offered any reason beyond the obvious for punishing Alexander Vindman,Trump,neg
838,"What ’shattered the mentality of American decline’, as Trump put it in his State of the Union? Partisan shifts, for one.",Trump,neutr
839,"Bernie Sanders, America’s most prominent ‘unaffiliated’ politician, still says religion shaped his values",Sanders,neutr
840,"To President Trump, a unified America is no more than an America that will vote for Trump",Trump,neg
841,The Energy 202: Trump backs down from building nuclear waste site in Nevada,Trump,neg
842,The Finance 202: Senate Republicans have sunk Trump's last four Federal Reserve choices. But Judy Shelton is far from a lock. - The Washington Post,Republicans,neg
843,Power Up: Pete Buttigieg could deliver another surprise in the New Hampshire primary,Buttigieg,pos
844,"Final Iowa caucus results show Buttigieg, Sanders on top",Sanders,pos
845,"His campaign on the line, Joe Biden goes missing in New Hampshire",Biden,neg
846,Trump lashes out at Democrats in cheering his acquittal as Pelosi declares him ‘impeached forever’ - The Washington Post,Democrats,neg
847,The Trailer: The Gabbard and Yang factors in New Hampshire,Gabbard,neutr
848,"Joe Biden’s campaign has a problem, and it begins with the candidate",Biden,neg
849,Trump offers a new defense: I had to do it,Trump,neutr
850,"Why Trump attacks Romney, Pelosi or any person of faith who disagrees with him: He wants to be revered",Trump,neg
851,The Finance 202: Pete Buttigieg lures even closer look from Wall Street donors following strong Iowa caucuses performance,Buttigieg,pos
852,Biden campaign touts backing of coalition of South Carolina women with focus on turnout,Biden,pos
853,Nancy Pelosi viral memes defiantly respond to Trump’s rhetoric,Trump,neg
854,Democrats are moved to tears by Romney impeachment speech. Republicans want him expelled. - The Washington Post,Democrats,pos
855,Bloomberg seizes on chaos in Democratic presidential race to escalate his campaign,Bloomberg,pos
856,Mitt Romney knew the storm was coming over his impeachment vote. How long it lasts will be up to Trump.,Trump,neutr
857,"Democrats at a crossroads after Trump’s acquittal, torn between investigations and sole focus on policy",Trump,neutr
858,"In historic vote, Trump acquitted of impeachment charges",Trump,pos
859,"After disappointing Iowa vote, Warren says she needs to be ‘careful’ with money",Warren,neg
860,"Romney votes to convict Trump on impeachment charge of abuse of power, the only Republican to break ranks",Trump,neg
861,Mitt Romney dismantles the GOP’s strained defenses of Trump - The Washington Post,GOP,neg
862,"‘The president is guilty’: Mitt Romney’s speech on his vote to convict Trump, annotated",Trump,neg
863,The Technology 202: Trump's made-for-meme State of the Union shows strategy to win the Internet in 2020,Trump,neutr
864,The Health 202: Trump has scant results to show on lowering drug prices. So he's mostly attacking Democrats in last night's State of the Union address.,Trump,neg
865,"Trump invokes ‘manifest destiny’ in State of the Union address, resurfacing a defunct concept",Trump,neg
866,"The Finance 202: Trump claimed in the State of the Union address he rebooted a failing economy. The facts don't support him, but voters might.",Trump,neutr
867,Power Up: President Trump delivers a State of the Union address turned MAGA rally,Trump,neutr
868,"Nancy Pelosi at State of the Union: Speaker rips up Trump's speech, reflecting tumultuous year",Trump,neg
869,"Amid reelection bid, Trump’s State of the Union address goes full reality show",Trump,neg
870,First set of Iowa Democratic caucus results shows Sanders and Buttigieg leading,Buttigieg,pos
871,"Botched caucuses, emboldened Trump fuel Democrats' anxiety",Trump,pos
872,"Iowa Democrats kept their app secret to prevent hacks. Instead, they got confusion and chaos. - The Washington Post",Democrats,neg
873,"Buttigieg and Sanders take lead, Biden fades in partial results from marred Iowa caucuses",Biden,neutr
874,Fact-checking President Trump’s 2020 State of the Union address,Trump,neutr
875,"The Daily 202: A bad night for Biden in Iowa is good news for Buttigieg, Klobuchar and Bloomberg",Buttigieg,pos
876,The team that rigged the GOP primaries accuses Democrats of rigging Iowa against Sanders,Sanders,neg
877,The Health 202: Bernie Sanders and Pete Buttigieg are the favorites among Iowa voters for whom health care is top issue,Buttigieg,pos
878,What Trump will say in the State of the Union address,Trump,neutr
879,"House prosecutors, Trump’s team offer competing arguments to Senate that has largely decided on the verdict",Trump,neutr
880,Manchin calls for censuring Trump over pressuring Ukraine to investigate a domestic political rival,Trump,neutr
881,"Jill Biden says Lindsey Graham, once close with Joe, no longer a friend",Biden,neg
882,How Trump’s impeachment defense wantonly misled the U.S. Senate,Trump,neg
883,The Energy 202: Big businesses face pressure to avoid investing in areas Trump wants to develop,Trump,neutr
884,The Trailer: 'Beat Trump': The Democrats' closing arguments in Iowa,Trump,neg
885,"Trump skips Miami rally, dashing hopes of Venezuelan opposition leader Guaidó",Trump,neg
886,Bernie Sanders sparks a debate over socialism — and Trump is happy to engage,Sanders,neutr
887,Republicans agree it was no ?perfect call? ? but will vote to acquit Trump anyway,Trump,neutr
888,Amy Klobuchar’s political rise: The Democratic presidential candidate was kicked out of hospital after giving birth,Klobuchar,neutr
889,Trump administration announces mandatory quarantines in response to coronavirus,Trump,neutr
890,"Surrogates carry the bulk of the Iowa campaign for D.C.-bound senators Klobuchar, Warren and Sanders",Warren,pos
891,Sen. Alexander’s rejection of witnesses in Trump trial leaves Democrats disappointed but hardly surprised,Trump,neg
892,Senator Amy Klobuchar campaigns in Iowa while balancing Senate impeachment trial,Klobuchar,pos
893,Democrats’ silver lining? Some Senate Republicans at least agree that Trump ‘did it.’ - The Washington Post,Democrats,pos
894,"The Daily 202: Trump doesn’t necessarily think Biden is his biggest 2020 threat. At least, not anymore.",Trump,neutr
895,"Lamar Alexander’s yes-he-did-it statement on Trump, annotated",Trump,neg
896,The Energy 202: Trump administration considers changing way it decides how to use public lands,Trump,neutr
897,The Finance 202: The Trump administration isn't producing the economic gains it promised,Trump,neg
898,The Health 202: The Trump administration calls it 'Healthy Adult Opportunity.' Critics call it less Medicaid.,Trump,neutr
899,Sen. Alexander calls Trump’s actions ‘inappropriate’ but rejects witnesses in impeachment trial,Trump,neutr
900,"Senate appears ready to reject witnesses in Trump impeachment trial, acquittal vote possible Friday",Trump,neutr
901,Takeaways from day 2 of questions in Trump’s impeachment trial,Trump,neutr
902,Trump impeachment trial live updates,Trump,neg
903,Democrats' final scramble overshadowed by Trump dramas,Trump,neg
904,The Trailer: What Republicans' attacks have added to Biden's pitch in Iowa - The Washington Post,Republicans,neutr
905,Where the goal posts are: Trump’s legal team argues he didn’t ask for an investigation into Biden,Biden,neutr
906,A quarter of 2016 Sanders supporters now back Elizabeth Warren,Sanders,neutr
907,Here are the times that we know Lev Parnas interacted with President Trump,Trump,neutr
908,The quid pro quo that Trump’s legal team hasn’t rebutted at all,Trump,neutr
909,The Daily 202: Trump’s defense lawyers refused to answer two important questions related to the president’s intent,Trump,neutr
910,Trump team’s brazen new defense: So what if he did it?,Trump,neg
911,Dershowitz says that if Trump believes his reelection is in the public interest his actions aren’t impeachable,Trump,neutr
912,Trump legal team advances blanket defense against impeachment,Trump,neutr
913,Trump’s impeachment defense waves away his chief of staff’s admission of quid pro quo,Trump,neutr
914,Wavering Democrats face pressure as GOP eyes bipartisan vote for Trump acquittal - The Washington Post,GOP,pos
915,Trump’s impeachment team argues that anything he does to win reelection isn’t impeachable,Trump,neg
916,"Biden, Sanders allies try to cut caucus deal with Yang's campaign",Yang,neutr
917,Trump tried to appease John Bolton. It failed.,Trump,neg
918,The Finance 202: President Trump and 2020 Democrats aren't interested in tackling a soaring budget deficit,Trump,neg
919,"Sanders surge worries some Democrats, but they fear a push to stop him would backfire - The Washington Post",Democrats,neg
920,Power Up: The Senate impeachment trial of President Trump is at its most crucial phase,Trump,neutr
921,Anatomy of a ‘smear’: How John Bolton became a target of the pro-Trump Internet,Trump,neg
922,The gaping hole in Trump’s impeachment defense,Trump,neg
923,Which House managers and Trump lawyers spoke most during the Senate’s impeachment trial - Washington Post,Trump,neutr
924,Trump praises Pompeo for fight with NPR reporter: ‘You did a good job on her’,Trump,neutr
925,The nuns who could help Biden win Iowa,Biden,unk
926,The Daily 202: Five reasons Trump is poised to get acquitted — but Watergate brought down Nixon,Trump,neg
927,What Trump allies and Republicans said about quid pro quo before the Bolton news,Trump,neutr
928,The Energy 202: The Trump administration is forcing these workers out West. Now they want to unionize.,Trump,neg
929,Power Up: Republican senators divided over calling witnesses after Senate impeachment trial. - The Washington Post,Republicans,neutr
930,Here are Trump’s lawyers in the Senate impeachment trial,Trump,neutr
931,Supreme Court allows Trump administration to proceed with ‘wealth test’ rules for immigrants,Trump,pos
932,"Trump?s Mideast peace plan expected to benefit Israel, offer Palestinians conditional statehood",Trump,neutr
933,Trump’s team dismisses the case for impeachment as weak — and then sloppily attacks Joe Biden,Trump,neg
934,Trump's impeachment lawyers on Rudy Giuliani: a 'minor player',Trump,neg
935,Toomey proposing a ?one-for-one? witness deal in Trump impeachment after Bolton revelations,Trump,neutr
936,Notable moments from Lev Parnas-Trump tape,Trump,neutr
937,Fox aired only part of the House evidence for impeachment. Will that hold for Trump’s defense?,Trump,neutr
938,The Daily 202: John Bolton’s book undercuts the Trump defense team’s claims that there are no firsthand witnesses,Trump,neg
939,John Bolton’s bombshell gives the GOP a glimpse of its nightmare scenario - The Washington Post,GOP,neg
940,"The Energy 202: Trump just pledged to help plant more trees. But in Alaska’s Tongass, his focus is on cutting them.",Trump,neg
941,The Finance 202: Trump's economic approval rating hits new high in Washington Post-ABC News poll,Trump,pos
942,The Trailer: Rivals aren't throwing a lot of roadblocks in front of Sanders,Sanders,pos
943,Quiz: Which of these 2020 Democrats agrees with you most? - Washington Post,Democrats,neutr
944,"Schiff ‘has not paid the price’ for impeachment, Trump says in what appears to be veiled threat",Trump,neg
945,Four significant questions raised by the newly released recording of Trump and Lev Parnas,Trump,neg
946,"Adam Schiff delivered a detailed, hour-long summary of the Democrats’ impeachment case. Some Republicans dismissed it because of one line. - The Washington Post",Democrats,neutr
947,Video shows Trump telling associates to ‘get rid of’ Ukraine ambassador Maria Yovanovitch,Trump,neg
948,Joe Biden unspools an endless supply of ‘Bidenisms’ on the campaign trail,Biden,neg
949,Trump campaign warns debate commission the president may not participate if process is not ‘fair’,Trump,neutr
950,"Americans still divided on Trump’s removal from office, but a strong economy is boosting his approval rating, Post-ABC poll finds",Trump,pos
951,Trump administration threatens funds to California over requirement that health plans cover abortion,Trump,neg
952,The Energy 202: Trump administration scales back protections on streams and wetlands,Trump,neg
953,The Finance 202: Wall Street shrugs off Bernie Sanders's chances to win 2020 Democratic primary. And to beat President Trump.,Sanders,neg
954,Sen. Mike Braun wants Trump and the GOP to take climate change seriously - The Washington Post,GOP,neutr
955,Democrats detail abuse-of-power charge against Trump as Republicans complain of repetitive arguments,Trump,neg
956,Bloomberg gets under Trump?s skin as he ramps up spending on 2020 ads,Bloomberg,pos
957,"The Daily 202: One in 3 Republicans think Trump has probably acted illegally, but most don’t want him convicted",Trump,neg
958,Power Up: Joe Biden looms large in Senate impeachment trial while campaigning to win Iowa caucuses,Biden,neutr
959,Biden says he refuses to be part of impeachment witness deal,Biden,neutr
960,"As House Democrats lay out their case for impeachment, Trump’s campaign and White House offer a different narrative",Trump,neutr
961,"After Republican senators block new impeachment evidence, Trump boasts about what he’s withholding",Trump,neg
962,House to vote Wednesday to send impeachment articles against Trump to the Senate,Trump,neg
963,"House to vote on sending impeachment articles to the Senate, launching historic trial of President Trump",Trump,neg
964,"With an impeachment trial looming, new evidence that Trump sought personal benefit in Ukraine",Trump,neg
965,"Senate resolution to limit Trump’s military authority on Iran has enough GOP votes to pass, key Democrats say",Trump,neg
966,Trump’s running up post-recession-level deficits,Trump,neg
967,Tiers within the tier: The Democrats with core bases and those without - The Washington Post,Democrats,neg
968,"The Health 202: President Trump, here’s a history of preexisting condition protections",Trump,neg
969,Why Elizabeth Warren and Bernie Sanders are fighting,Warren,neutr
970,Five questions about Trump’s company in 2020,Trump,neutr
971,Warren and Sanders fued over gender,Sanders,neg
972,Top Senate Republicans reject Trump’s renewed call for immediate dismissal of impeachment charges,Trump,neg
973,Buttigieg woos moderates — and Republicans — in his push to close the deal in Iowa - The Washington Post,Republicans,neutr
974,"Muted on Hong Kong demonstrations, Trump showers support on Iranian protesters and seeks to score points on Democrats",Trump,pos
975,What problem is Tom Steyer’s term-limit proposal hoping to fix?,Steyer,neutr
976,Bernie Sanders says in New York Times Editorial Board interview he is open to releasing Supreme Court shortlist,Sanders,neutr
977,Trump’s collapsing rationalization for the Soleimani strike as ‘imminent’,Trump,neg
978,Bernie Sanders's campaign attacks Elizabeth Warren and Joe Biden as Iowa caucuses near.,Sanders,neg
979,What the Pete Buttigieg campaign tells its caucus volunteers: ‘We’ve got to be nice’,Buttigieg,pos
980,The Daily 202: Trump’s compulsion to take credit deepens his credibility gap amid questions about Iran intelligence,Trump,neg
981,"Esper contradicts Trump, Pompeo on Soleimani attacking embassies",Trump,neg
982,Trump is limiting telework and calling federal workers back to the office,Trump,neutr
983,"Biden holds wide lead among black voters in Democratic presidential race, Post-Ipsos poll finds",Biden,pos
984,Sanders tops latest Iowa poll,Sanders,pos
985,Pelosi signals House will send articles of impeachment against Trump to Senate as soon as next week,Trump,neg
986,Many Iowa Democrats are paralyzed by fear of choosing the wrong candidate to take on Trump - The Washington Post,Democrats,neg
987,"Power Up: Impeachment and Iran prompt week of walk-backs by Trump, lawmakers",Trump,neg
988,Elizabeth Warren’s false claim that the filibuster stopped immigration reform,Warren,neg
989,Tensions with Trump over Iran expose concerns about the role of Congress in making war,Trump,neutr
990,Tom Steyer appears to have qualified for the seventh Democratic debate,Steyer,pos
991,"‘Soon,’ Pelosi promises, as some Democrats grow restless over delay in Trump’s impeachment trial - The Washington Post",Democrats,neg
992,‘I left parts of my body in Iraq’: Duckworth rejects GOP claim that Democrats were ‘in love with terrorists’ - The Washington Post,Democrats,neutr
993,McConnell and the ’Clinton impeachment trial rules’ for Trump,Trump,neutr
994,Sanders offers measure to limit Trump's action on Iran,Sanders,neutr
995,The Trump team’s increasingly jumbled case for striking Qasem Soleimani,Trump,neg
